dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1715857200,2024-05-16 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.04,10000,57.31,59.05,57.97,60.01,1004,,,94,24.16,20,33.38,1.02,,,,100,300,Drizzle,light intensity drizzle,09d
1715857200,2024-05-16 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.04,10000,57.31,59.05,57.97,60.01,1004,,,94,24.16,20,33.38,1.02,,,,100,501,Rain,moderate rain,10d
1715860800,2024-05-16 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.83,10000,57.2,59.79,57.97,61,1004,,,91,21.85,20,29.93,0.25,,,,100,500,Rain,light rain,10d
1715864400,2024-05-16 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.03,10000,57.4,60.01,58.3,61,1004,,,91,19.57,30,34.52,,,,,100,300,Drizzle,light intensity drizzle,09d
1715868000,2024-05-16 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.66,10000,57.4,60.6,59.99,62.2,1005,,,89,24.16,20,35.68,,,,,100,804,Clouds,overcast clouds,04d
1715871600,2024-05-16 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.42,10000,57.52,62.31,61.3,63,1005,,,84,24.16,30,36.82,,,,,100,804,Clouds,overcast clouds,04d
1715875200,2024-05-16 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.11,10000,57.47,63.93,60.98,65.01,1006,,,79,21.85,20,35.68,,,,,75,803,Clouds,broken clouds,04d
1715878800,2024-05-16 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.33,10000,57.33,64.13,63.99,65.05,1006,,,78,20.71,30,35.68,,,,,75,803,Clouds,broken clouds,04d
1715882400,2024-05-16 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.31,10000,57.67,64.15,63.3,66.02,1006,,,79,26.46,20,34.52,0.13,,,,75,500,Rain,light rain,10d
1715886000,2024-05-16 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.43,10000,58.39,65.34,63.3,66.2,1007,,,78,21.85,40,35.68,0.47,,,,100,500,Rain,light rain,10d
1715889600,2024-05-16 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.35,10000,58.68,65.3,63.3,66.2,1007,,,79,20.71,30,31.07,0.12,,,,100,500,Rain,light rain,10d
1715893200,2024-05-16 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.41,10000,58.01,65.26,61.99,66.2,1008,,,77,17.27,30,28.77,,,,,100,804,Clouds,overcast clouds,04d
1715896800,2024-05-16 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.18,10000,57.88,64.06,62.31,64.99,1009,,,80,17.27,20,32.21,,,,,100,804,Clouds,overcast clouds,04d
1715900400,2024-05-16 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.44,10000,57.87,62.38,60.31,63.19,1010,,,85,19.57,30,29.93,,,,,100,300,Drizzle,light intensity drizzle,09d
1715904000,2024-05-17 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.99,10000,57.76,61.93,59.99,63,1010,,,86,18.41,30,27.63,,,,,100,300,Drizzle,light intensity drizzle,09d
1715904000,2024-05-17 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.99,10000,57.76,61.93,59.99,63,1010,,,86,18.41,30,27.63,,,,,100,701,Mist,mist,50d
1715907600,2024-05-17 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.19,10000,56.97,62.01,60.98,63.05,1011,,,83,12.66,40,,,,,,100,804,Clouds,overcast clouds,04n
1715911200,2024-05-17 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.48,10000,56.52,63.19,61.2,64.4,1011,,,78,13.8,20,,,,,,100,804,Clouds,overcast clouds,04n
1715914800,2024-05-17 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.26,10000,55.33,61.84,60.98,63.05,1011,,,78,17.27,50,26.46,,,,,100,804,Clouds,overcast clouds,04n
1715918400,2024-05-17 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.84,10000,53.85,61.25,59.99,63.19,1012,,,75,16.11,30,25.32,,,,,100,804,Clouds,overcast clouds,04n
1715922000,2024-05-17 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.73,10000,53.83,60.17,59.99,62.2,1011,,,78,16.11,40,26.46,,,,,100,804,Clouds,overcast clouds,04n
1715925600,2024-05-17 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.35,10000,54.16,59.85,59.2,61.05,1011,,,80,17.27,40,,,,,,100,804,Clouds,overcast clouds,04n
1715929200,2024-05-17 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.83,10000,54,59.32,58.03,61,1012,,,81,14.97,60,25.32,,,,,100,804,Clouds,overcast clouds,04n
1715932800,2024-05-17 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.89,10000,54.07,58.42,57.97,60.06,1012,,,84,14.97,60,,,,,,100,804,Clouds,overcast clouds,04n
1715936400,2024-05-17 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.91,10000,54.09,58.44,57.97,60.06,1013,,,84,10.36,10,,,,,,100,500,Rain,light rain,10n
1715940000,2024-05-17 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.65,8047,54.73,57.34,56.98,60.01,1014,,,90,12.66,30,,,,,,100,300,Drizzle,light intensity drizzle,09d
1715940000,2024-05-17 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.65,8047,54.73,57.34,56.98,60.01,1014,,,90,12.66,30,,,,,,100,701,Mist,mist,50d
1715943600,2024-05-17 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.07,10000,55.22,58.77,57.18,60.01,1014,,,87,9.22,20,,,,,,100,804,Clouds,overcast clouds,04d
1715947200,2024-05-17 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.63,10000,55.4,61.25,59.31,62.6,1015,,,80,11.5,20,,,,,,75,803,Clouds,broken clouds,04d
1715950800,2024-05-17 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.61,10000,54.43,63.05,61.3,64.4,1015,,,72,12.66,50,,,,,,75,803,Clouds,broken clouds,04d
1715954400,2024-05-17 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.02,10000,53.92,65.37,62.58,68.2,1014,,,65,15.01,50,,,,,,75,803,Clouds,broken clouds,04d
1715958000,2024-05-17 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.95,10000,53.1,67.21,65.03,69.06,1015,,,59,15.01,40,,,,,,75,803,Clouds,broken clouds,04d
1715961600,2024-05-17 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.56,10000,54.61,70,68.04,71.6,1015,,,57,12.66,50,24.16,,,,,75,803,Clouds,broken clouds,04d
1715965200,2024-05-17 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.44,10000,54.93,70.92,69.31,73.31,1014,,,56,10.36,70,19.57,,,,,75,803,Clouds,broken clouds,04d
1715968800,2024-05-17 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.29,10000,53.82,70.66,68.99,73.02,1014,,,54,11.5,90,,,,,,75,803,Clouds,broken clouds,04d
1715972400,2024-05-17 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.64,10000,55.15,69.12,68.99,72.3,1014,,,60,8.05,200,,,,,,100,804,Clouds,overcast clouds,04d
1715976000,2024-05-17 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.71,10000,54.75,69.15,69.01,71.58,1014,,,59,9.22,200,,,,,,75,803,Clouds,broken clouds,04d
1715979600,2024-05-17 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.16,10000,55.54,67.69,67.98,71.31,1014,,,64,10.36,230,,,,,,75,803,Clouds,broken clouds,04d
1715983200,2024-05-17 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.16,10000,55.54,67.69,67.98,70.3,1014,,,64,10.36,230,,,,,,75,803,Clouds,broken clouds,04d
1715986800,2024-05-17 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.13,10000,55.51,67.64,66,70.3,1014,,,64,8.05,310,,,,,,75,803,Clouds,broken clouds,04d
1715990400,2024-05-18 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.58,10000,53.8,63.93,64,68.99,1014,,,68,10.36,130,,,,,,75,803,Clouds,broken clouds,04d
1715994000,2024-05-18 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.46,10000,53.69,61.83,60.98,64.98,1014,,,73,6.91,100,,,,,,75,803,Clouds,broken clouds,04n
1715997600,2024-05-18 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.36,10000,53.38,60.71,59.99,63.05,1014,,,75,5.99,100,,,,,,75,803,Clouds,broken clouds,04n
1716001200,2024-05-18 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.58,10000,52.63,59.86,59.31,62.58,1015,,,75,5.75,120,,,,,,100,804,Clouds,overcast clouds,04n
1716004800,2024-05-18 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.24,10000,52.66,59.54,58.19,61.99,1014,,,76,0,0,,,,,,75,803,Clouds,broken clouds,04n
1716008400,2024-05-18 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.88,10000,52.66,59.2,57.2,61.05,1014,,,77,4.61,60,,,,,,75,803,Clouds,broken clouds,04n
1716012000,2024-05-18 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.03,10000,53.15,59.4,57.2,61.05,1014,,,78,4.61,20,,,,,,75,803,Clouds,broken clouds,04n
1716015600,2024-05-18 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.15,10000,53.96,59.63,57.97,61.05,1014,,,80,3.44,340,,,,,,75,803,Clouds,broken clouds,04n
1716019200,2024-05-18 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.39,10000,53.85,59.85,57.97,62.2,1015,,,79,5.75,360,,,,,,100,804,Clouds,overcast clouds,04n
1716022800,2024-05-18 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.9,10000,51.96,59.11,57.31,61.05,1015,,,75,9.22,10,,,,,,100,804,Clouds,overcast clouds,04n
1716026400,2024-05-18 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.5,10000,50.11,58.5,56.98,61.05,1015,,,71,5.75,20,,,,,,75,803,Clouds,broken clouds,04d
1716030000,2024-05-18 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.99,10000,50.58,59.02,58.98,61.05,1016,,,71,5.75,10,,,,,,75,803,Clouds,broken clouds,04d
1716033600,2024-05-18 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.46,10000,49.71,61.36,59.99,64.06,1016,,,63,8.05,50,,,,,,75,803,Clouds,broken clouds,04d
1716037200,2024-05-18 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.86,10000,52.48,65.07,61.99,66.2,1016,,,62,9.22,40,,,,,,75,803,Clouds,broken clouds,04d
1716040800,2024-05-18 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.45,10000,53.92,65.8,63.3,68.02,1016,,,64,6.91,340,,,,,,75,803,Clouds,broken clouds,04d
1716044400,2024-05-18 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.58,10000,56.44,69.21,63.99,70.99,1016,,,63,11.5,70,,,,,,75,803,Clouds,broken clouds,04d
1716048000,2024-05-18 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.89,10000,55.85,69.44,68.99,71.98,1015,,,61,11.5,20,,,,,,75,803,Clouds,broken clouds,04d
1716051600,2024-05-18 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.77,10000,57.56,70.5,65.03,72.3,1015,,,63,10.36,60,,,,,,100,804,Clouds,overcast clouds,04d
1716055200,2024-05-18 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.02,10000,58.15,69.82,64.98,71.6,1014,,,66,8.05,40,,,,,,100,804,Clouds,overcast clouds,04d
1716058800,2024-05-18 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.81,10000,56.34,64.47,62.6,68.31,1015,,,74,11.5,210,,,,,,100,804,Clouds,overcast clouds,04d
1716062400,2024-05-18 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.5,10000,55.96,61.21,60.01,67.3,1015,,,82,9.22,200,,,,,,100,500,Rain,light rain,10d
1716066000,2024-05-18 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.89,10000,56.68,60.73,59.99,65.3,1015,,,86,6.91,170,,,,,,100,500,Rain,light rain,10d
1716069600,2024-05-18 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.39,10000,56.5,60.21,58.98,64.2,1015,,,87,4.61,160,,0.64,,,,100,500,Rain,light rain,10d
1716073200,2024-05-18 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.43,10000,55.89,59.22,59,62.33,1015,,,88,4.61,190,,0.25,,,,100,500,Rain,light rain,10d
1716076800,2024-05-19 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.06,10000,56.82,59.95,58.98,62.2,1015,,,89,1.01,180,1.99,0.25,,,,75,500,Rain,light rain,10d
1716080400,2024-05-19 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.28,10000,57.34,60.24,58.98,61.99,1015,,,90,4.61,40,,0.25,,,,100,500,Rain,light rain,10n
1716084000,2024-05-19 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.4,10000,57.45,60.37,58.98,61.32,1015,,,90,9.22,50,,0.25,,,,100,500,Rain,light rain,10n
1716087600,2024-05-19 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.37,10000,57.42,60.33,58.98,61.32,1015,,,90,9.22,60,,,0.51,,,100,500,Rain,light rain,10n
1716091200,2024-05-19 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.26,10000,57,60.17,58.3,61.05,1015,,,89,10.36,40,,,,,,100,804,Clouds,overcast clouds,04n
1716094800,2024-05-19 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.19,10000,56.93,60.1,57.97,60.8,1015,,,89,6.91,20,,,,,,100,804,Clouds,overcast clouds,04n
1716098400,2024-05-19 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.12,10000,56.55,59.97,57.97,60.8,1015,,,88,5.75,40,,,,,,100,804,Clouds,overcast clouds,04n
1716102000,2024-05-19 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.95,10000,55.76,59.68,57.97,61.02,1015,,,86,11.5,20,,,,,,100,804,Clouds,overcast clouds,04n
1716105600,2024-05-19 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.95,10000,55.11,59.59,58.3,61.02,1015,,,84,10.36,30,,,,,,100,804,Clouds,overcast clouds,04n
1716109200,2024-05-19 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.95,10000,55.11,59.59,58.3,61,1015,,,84,9.22,10,,,,,,100,804,Clouds,overcast clouds,04n
1716112800,2024-05-19 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.95,10000,54.79,59.56,58.3,61,1016,,,83,10.36,20,,,,,,100,804,Clouds,overcast clouds,04d
1716116400,2024-05-19 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.21,10000,55.02,59.83,58.98,61.05,1016,,,83,9.22,10,,,,,,75,803,Clouds,broken clouds,04d
1716120000,2024-05-19 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.22,10000,55.29,61.81,59.99,63,1016,,,78,12.66,10,,,,,,75,803,Clouds,broken clouds,04d
1716123600,2024-05-19 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.17,10000,55.35,63.72,61.99,65.19,1016,,,73,15.01,20,21,,,,,75,803,Clouds,broken clouds,04d
1716127200,2024-05-19 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.62,10000,55.4,64.17,63.03,66.99,1016,,,72,19.57,20,24.16,,,,,75,803,Clouds,broken clouds,04d
1716130800,2024-05-19 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.11,10000,55.26,65.62,65.98,68.32,1016,,,68,11.5,70,,,,,,75,803,Clouds,broken clouds,04d
1716134400,2024-05-19 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.58,10000,56.98,71.26,68.99,72.01,1016,,,60,14.97,30,20.71,,,,,75,803,Clouds,broken clouds,04d
1716138000,2024-05-19 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.54,10000,56.93,72.21,70.03,73.98,1015,,,58,11.5,50,,,,,,75,803,Clouds,broken clouds,04d
1716141600,2024-05-19 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.58,10000,56.52,71.22,69.21,74.19,1015,,,59,10.36,50,,,,,,75,803,Clouds,broken clouds,04d
1716145200,2024-05-19 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.7,10000,58.03,72.48,70,75.31,1015,,,60,9.22,50,,,,,,75,803,Clouds,broken clouds,04d
1716148800,2024-05-19 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.67,10000,55.78,66.24,64.4,73.38,1015,,,68,10.36,160,,,,,,75,803,Clouds,broken clouds,04d
1716152400,2024-05-19 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.66,10000,55.24,63.21,62.01,72.19,1015,,,74,12.66,60,,,,,,75,803,Clouds,broken clouds,04d
1716156000,2024-05-19 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.8,10000,54.77,62.29,62.01,71.58,1015,,,75,10.36,50,,,,,,40,802,Clouds,scattered clouds,03d
1716159600,2024-05-19 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.89,10000,53.28,60.24,60.01,67.98,1015,,,76,8.05,180,,,,,,20,801,Clouds,few clouds,02d
1716163200,2024-05-20 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.85,10000,52.07,57.15,57,62.98,1016,,,81,9.22,180,,,,,,40,802,Clouds,scattered clouds,03d
1716166800,2024-05-20 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.81,10000,51.69,55.13,54.99,58.98,1017,,,86,9.22,190,,,,,,40,802,Clouds,scattered clouds,03n
1716170400,2024-05-20 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.47,10000,51.98,54.86,54.99,57.99,1017,,,88,8.05,200,,,,,,40,802,Clouds,scattered clouds,03n
1716174000,2024-05-20 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.72,10000,51.55,54.07,53.6,57.18,1017,,,89,5.75,180,,,,,,75,803,Clouds,broken clouds,04n
1716177600,2024-05-20 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.07,10000,51.21,53.4,52.99,57.2,1017,,,90,4.61,200,,,,,,75,803,Clouds,broken clouds,04n
1716181200,2024-05-20 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.82,10000,50.95,53.13,53.01,57.18,1018,,,90,4.61,250,,,,,,40,802,Clouds,scattered clouds,03n
1716184800,2024-05-20 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.13,10000,51.64,54.48,54.03,57.18,1017,,,88,4.61,300,,,,,,20,801,Clouds,few clouds,02n
1716188400,2024-05-20 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55,10000,51.51,54.34,53.04,57.2,1017,,,88,4.61,320,,,,,,20,801,Clouds,few clouds,02n
1716192000,2024-05-20 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.8,10000,51.53,53.2,53.01,57.18,1017,,,92,4.61,310,,,,,,40,802,Clouds,scattered clouds,03n
1716195600,2024-05-20 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.04,10000,52.16,54.48,53.02,57.18,1017,,,90,3.44,20,,,,,,75,803,Clouds,broken clouds,04n
1716199200,2024-05-20 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.73,10000,51.75,53.17,51.98,57.18,1017,,,93,3.44,10,,,,,,75,803,Clouds,broken clouds,04d
1716202800,2024-05-20 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.15,10000,54.84,56.88,55.98,59.02,1017,,,92,5.75,60,,,,,,40,802,Clouds,scattered clouds,03d
1716206400,2024-05-20 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.49,10000,54.99,60.1,57.97,63.19,1018,,,82,9.22,50,,,,,,40,802,Clouds,scattered clouds,03d
1716210000,2024-05-20 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.22,10000,55.4,63.77,60.33,67.01,1018,,,73,9.22,50,,,,,,40,802,Clouds,scattered clouds,03d
1716213600,2024-05-20 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.29,10000,55.42,65.82,63.03,69.06,1018,,,68,4.61,0,,,,,,20,801,Clouds,few clouds,02d
1716217200,2024-05-20 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.07,10000,55.44,64.62,64,69.01,1018,,,71,10.36,190,,,,,,20,801,Clouds,few clouds,02d
1716220800,2024-05-20 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.55,10000,55.9,65.14,63.99,72.01,1018,,,71,9.22,190,,,,,,20,801,Clouds,few clouds,02d
1716224400,2024-05-20 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.29,10000,55.83,65.86,64.4,73.33,1018,,,69,10.36,200,,,,,,75,803,Clouds,broken clouds,04d
1716228000,2024-05-20 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.98,10000,57.04,67.68,65.03,73.98,1017,,,68,8.05,170,,,,,,75,803,Clouds,broken clouds,04d
1716231600,2024-05-20 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.48,10000,56.55,67.12,65.98,73.31,1017,,,68,10.36,170,17.27,,,,,75,803,Clouds,broken clouds,04d
1716235200,2024-05-20 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.07,10000,57.13,67.78,66,73.33,1016,,,68,10.36,160,,,,,,75,803,Clouds,broken clouds,04d
1716238800,2024-05-20 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.14,10000,55.51,64.69,63.99,70.3,1016,,,71,11.5,180,,,,,,75,803,Clouds,broken clouds,04d
1716242400,2024-05-20 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.67,10000,55.83,64.27,62.98,69.33,1016,,,73,11.5,170,,,,,,75,803,Clouds,broken clouds,04d
1716246000,2024-05-20 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.66,10000,54.75,61.2,60.8,66.33,1016,,,78,11.5,160,,,,,,75,803,Clouds,broken clouds,04d
1716249600,2024-05-21 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.47,10000,53.98,58.96,59,62.58,1016,,,82,11.5,180,,,,,,75,803,Clouds,broken clouds,04d
1716253200,2024-05-21 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.88,10000,54.36,57.51,56.98,61,1016,,,88,11.5,170,,,,,,75,803,Clouds,broken clouds,04n
1716256800,2024-05-21 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.76,10000,54.54,57.42,56.98,61.2,1017,,,89,9.22,160,,,,,,40,802,Clouds,scattered clouds,03n
1716260400,2024-05-21 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.42,10000,54.81,57.13,56.98,60.78,1017,,,91,6.91,150,,,,,,75,803,Clouds,broken clouds,04n
1716264000,2024-05-21 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.18,10000,54.59,56.88,55.98,60.01,1017,,,91,4.61,160,,,,,,20,801,Clouds,few clouds,02n
1716267600,2024-05-21 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.09,10000,54.79,56.82,55.98,59.05,1017,,,92,9.22,180,,,,,,75,803,Clouds,broken clouds,04n
1716271200,2024-05-21 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.09,10000,54.79,56.82,55.98,59.05,1016,,,92,5.75,180,,,,,,75,803,Clouds,broken clouds,04n
1716274800,2024-05-21 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.15,10000,54.84,56.88,55.98,59.05,1016,,,92,8.05,180,,,,,,75,803,Clouds,broken clouds,04n
1716278400,2024-05-21 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.24,10000,54.93,56.98,56.03,59.05,1016,,,92,5.75,200,,,,,,75,803,Clouds,broken clouds,04n
1716282000,2024-05-21 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.34,10000,55.63,57.2,56.98,59.05,1016,,,94,8.01,210,,,,,,100,804,Clouds,overcast clouds,04n
